true_cos,est_cos,error,n,m
-0.009979580009700367,0.07356456359966745,0.08354414360936782,256,128
0.09078666977296998,0.17096188876030136,0.08017521898733138,256,128
-0.05061938746052293,0.09801714032956077,0.14863652779008368,256,128
0.007630991851988907,6.123233995736766e-17,0.007630991851988845,256,128
-0.07853586077315906,0.049067674327418126,0.1276035351005772,256,128
-0.011017874291193419,0.024541228522912264,0.03555910281410568,256,128
0.01992351107164485,-0.24298017990326387,0.26290369097490873,256,128
0.07005815936815911,0.19509032201612833,0.12503216264796924,256,128
0.16035964754742182,6.123233995736766e-17,0.16035964754742177,256,128
0.020642750426166194,0.17096188876030136,0.15031913833413516,256,128
-0.029004861375144325,0.29028467725446233,0.31928953862960663,256,128
0.11193823530827626,0.24298017990326398,0.13104194459498772,256,128
-0.05243029650840451,0.049067674327418126,0.10149797083582263,256,128
-0.03395200117467743,-0.024541228522912142,0.009410772651765285,256,128
-0.08416733921103851,-0.2667127574748983,0.18254541826385978,256,128
-0.10272579672153088,-0.04906767432741801,0.05365812239411288,256,128
0.011726465706115102,-0.09801714032956065,0.10974360603567575,256,128
0.011644207149771876,0.024541228522912264,0.012897021373140388,256,128
9.680331966090139e-05,-0.024541228522912142,0.024638031842573044,256,128
0.023964723912959382,0.12241067519921628,0.0984459512862569,256,128
-0.007901432550228451,0.024541228522912264,0.03244266107314071,256,128
0.10939386839307869,0.19509032201612833,0.08569645362304965,256,128
0.040602036784956226,0.024541228522912264,0.016060808262043962,256,128
-0.0668606682726483,-0.21910124015686966,0.15224057188422135,256,128
0.04711702563930935,-0.3136817403988914,0.36079876603820077,256,128
-0.019349671441940722,-0.29028467725446216,0.27093500581252145,256,128
0.0009653565196740474,-0.09801714032956065,0.09898249684923469,256,128
0.053950585887819646,-0.04906767432741801,0.10301826021523766,256,128
0.04992681985903877,-0.04906767432741801,0.09899449418645678,256,128
-0.058078649688308615,0.19509032201612833,0.253168971704437,256,128
0.06663623461040569,0.4496113296546066,0.3829750950442009,256,128
0.015922138845148107,-0.09801714032956065,0.11393927917470875,256,128
0.04024295090200015,-0.07356456359966733,0.11380751450166748,256,128
-0.05011737820028998,-0.04906767432741801,0.0010497038728719751,256,128
-0.019390150429382677,0.07356456359966745,0.09295471402905013,256,128
0.07261481817294392,-0.09801714032956065,0.17063195850250457,256,128
0.08179807501426253,-0.024541228522912142,0.10633930353717468,256,128
-0.05693263098155697,0.14673047445536175,0.20366310543691873,256,128
-0.062155964047596705,0.14673047445536175,0.20888643850295846,256,128
0.10421930917450221,0.09801714032956077,0.006202168844941444,256,128
-0.1056122388220685,0.19509032201612833,0.3007025608381968,256,128
0.029020793662154824,-0.07356456359966733,0.10258535726182215,256,128
0.007346861090075589,-0.21910124015686966,0.22644810124694525,256,128
-0.1091039416664338,-0.2667127574748983,0.1576088158084645,256,128
-0.007644631069000816,6.123233995736766e-17,0.007644631069000878,256,128
-0.038402960839583986,0.07356456359966745,0.11196752443925144,256,128
-0.09802981708597466,-0.07356456359966733,0.024465253486307334,256,128
-0.02786052312796399,-0.1950903220161282,0.1672297988881642,256,128
-0.0950023445666332,0.21910124015686977,0.31410358472350297,256,128
0.0910262978275024,-0.29028467725446216,0.38131097508196454,256,128
-0.07668476153433534,-0.12241067519921615,0.04572591366488081,256,128
-0.036336340243884026,0.17096188876030136,0.20729822900418537,256,128
-0.09154337373604472,6.123233995736766e-17,0.09154337373604478,256,128
0.014749668542565271,0.14673047445536175,0.13198080591279648,256,128
-0.10963296733395625,0.024541228522912264,0.13417419585686852,256,128
0.060512384721678705,-0.07356456359966733,0.13407694832134603,256,128
-0.027977470353930108,-0.024541228522912142,0.003436241831017966,256,128
0.008484489004172736,0.12241067519921628,0.11392618619504355,256,128
-0.0724955399128369,-0.024541228522912142,0.04795431138992476,256,128
0.06036581866580917,0.12241067519921628,0.062044856533407106,256,128
0.0749918046999597,-0.12241067519921615,0.19740247989917586,256,128
-0.05224390958260035,0.19509032201612833,0.2473342315987287,256,128
0.08024903039138997,0.12241067519921628,0.042161644807826304,256,128
-0.009382810068466887,0.09801714032956077,0.10739995039802766,256,128
0.026465071029515425,0.049067674327418126,0.0226026032979027,256,128
-0.016227123772887552,0.21910124015686977,0.2353283639297573,256,128
-0.12078683465383584,0.12241067519921628,0.2431975098530521,256,128
0.015139675702040223,0.024541228522912264,0.009401552820872041,256,128
-0.09189029842670994,-0.09801714032956065,0.006126841902850705,256,128
-0.07788698349638357,-0.04906767432741801,0.028819309168965558,256,128
0.026709644845506593,6.123233995736766e-17,0.02670964484550653,256,128
0.07338838662160721,-0.09801714032956065,0.17140552695116784,256,128
0.09096269478292855,0.024541228522912264,0.06642146626001628,256,128
0.006699643223451061,-0.04906767432741801,0.05576731755086907,256,128
0.04132757187090367,-0.24298017990326387,0.28430775177416756,256,128
0.01020465803279768,0.09801714032956077,0.08781248229676308,256,128
0.12107471723011438,0.17096188876030136,0.04988717153018697,256,128
-0.05979181561136828,6.123233995736766e-17,0.05979181561136834,256,128
-0.043765147415819335,-0.024541228522912142,0.019223918892907192,256,128
0.015777836475583465,0.09801714032956077,0.0822393038539773,256,128
-0.005411648422004464,0.24298017990326398,0.24839182832526846,256,128
0.03815750929283826,0.19509032201612833,0.15693281272329007,256,128
-0.06768638477916843,-0.07356456359966733,0.005878178820498903,256,128
-0.063043746821658,0.049067674327418126,0.11211142114907613,256,128
-0.011550111651632784,0.12241067519921628,0.13396078685084906,256,128
0.002904299367651166,0.12241067519921628,0.1195063758315651,256,128
