true_cos,est_cos,error,n,m
0.009767988878773127,-0.11631863091190475,0.12608661979067787,1024,512
-0.027156746515874478,-0.1041216338720546,0.07696488735618012,1024,512
0.02123539193233274,0.049067674327418126,0.027832282395085384,1024,512
-0.06956659853910135,0.03067480317663658,0.10024140171573794,1024,512
-0.010718820714932114,0.006135884649154515,0.01685470536408663,1024,512
0.0027791982494336613,0.06132073630220865,0.05854153805277498,1024,512
0.004747445231733899,-0.042938256934940834,0.04768570216667473,1024,512
-0.01787404822477711,-0.042938256934940834,0.025064208710163724,1024,512
-0.012445354745594706,-0.024541228522912142,0.012095873777317436,1024,512
-0.0491341247346048,0.006135884649154515,0.05527000938375932,1024,512
-0.015324852120867117,-0.06132073630220853,0.045995884181341415,1024,512
-0.008929103354236686,0.07356456359966745,0.08249366695390414,1024,512
0.03386879407315478,-0.006135884649154393,0.04000467872230917,1024,512
0.008839023716715976,-0.042938256934940834,0.05177728065165681,1024,512
-0.022906540416627635,0.049067674327418126,0.07197421474404576,1024,512
0.012915537417916909,0.01840672990580482,0.005491192487887911,1024,512
-0.0366479317931999,-0.042938256934940834,0.006290325141740931,1024,512
-0.010884263140087336,0.06132073630220865,0.07220499944229598,1024,512
-0.02884789966578543,0.04293825693494096,0.07178615660072639,1024,512
0.0322559252102657,-0.09190895649713257,0.12416488170739827,1024,512
-0.02084432722329663,0.012271538285719944,0.03311586550901657,1024,512
-0.02579593717388591,0.04293825693494096,0.06873419410882686,1024,512
0.02347477444421222,0.14673047445536175,0.12325570001114952,1024,512
0.044988884762422826,0.04293825693494096,0.002050627827481867,1024,512
-0.04589351090967554,-0.08579731234443976,0.03990380143476421,1024,512
-0.0011859876367955428,0.11022220729388318,0.11140819493067873,1024,512
-0.004328023371368138,-0.036807222941358866,0.03247919956999073,1024,512
-0.00192629370919342,0.03680722294135899,0.03873351665055241,1024,512
-0.01868269047741711,-0.036807222941358866,0.018124532463941755,1024,512
0.002960788006695544,0.07968243797143013,0.07672164996473459,1024,512
0.020450250592275503,0.12241067519921628,0.10196042460694077,1024,512
